0, 109
1, 2949
2, 4994
3, 5007
4, 7235
5, 7347
6, 7320
7, 7346
8, 9517
9, 9581
10, 9643
11, 9720
12, 9548
13, 9696
14, 9600
15, 9717
16, 11861
17, 11880
18, 11932
19, 11941
20, 11855
21, 11911
22, 12027
23, 12062
24, 11930
25, 15966
26, 11928
27, 11987
28, 11981
29, 11969
30, 11984
31, 12076
32, 14116
33, 14131
34, 14165
35, 14228
36, 14141
37, 14305
38, 14168
39, 14356
40, 14235
41, 14347
42, 14251
43, 14372
44, 14256
45, 14275
46, 14290
47, 14369
48, 14111
49, 14271
50, 14277
51, 14390
52, 14288
53, 14370
54, 14327
55, 14413
56, 14314
57, 14280
58, 14293
59, 14356
60, 14241
61, 14352
62, 14343
63, 14477
64, 16435
65, 16571
66, 16455
67, 16557
68, 16460
69, 16562
70, 16540
71, 16633
72, 16489
73, 16529
74, 16516
75, 16653
76, 16498
77, 16573
78, 16611
79, 16690
80, 16506
81, 16524
82, 16556
83, 16660
84, 16509
85, 16570
86, 16654
87, 16639
88, 16515
89, 16575
90, 16590
91, 16691
92, 16619
93, 16694
94, 16667
95, 16764
96, 16445
97, 16516
98, 16535
99, 16593
100, 16528
101, 16624
102, 16642
103, 16686
104, 16483
105, 16608
106, 16609
107, 16662
108, 16594
109, 16681
110, 16655
111, 16681
112, 16503
113, 16596
114, 16668
115, 16731
116, 16584
117, 16614
118, 16591
119, 16779
120, 16603
121, 16689
122, 16725
123, 16762
124, 16751
125, 16737
126, 16754
127, 16854
128, 18744
129, 18789
130, 18713
131, 18828
132, 18664
133, 18807
134, 18773
135, 18866
136, 18753
137, 18790
138, 18803
139, 18903
140, 18902
141, 18898
142, 18893
143, 18989
144, 18758
145, 18922
146, 18836
147, 18904
148, 18773
149, 18938
150, 18889
151, 19067
152, 18789
153, 21588
154, 18957
155, 18997
156, 18930
157, 19022
158, 19058
159, 19071
160, 18718
161, 18862
162, 18867
163, 18875
164, 18817
165, 18873
166, 18831
167, 19014
168, 18804
169, 18862
170, 18824
171, 19015
172, 18994
173, 19000
174, 19021
175, 19154
176, 18958
177, 18936
178, 18890
179, 19001
180, 18918
181, 19022
182, 18979
183, 19060
184, 18951
185, 18976
186, 19025
187, 19127
188, 19026
189, 18990
190, 19058
191, 19090
192, 18894
193, 18838
194, 18919
195, 19005
196, 18856
197, 19030
198, 18913
199, 19010
200, 18766
201, 18960
202, 18886
203, 18992
204, 18946
205, 19081
206, 19023
207, 19114
208, 18843
209, 18880
210, 18981
211, 19039
212, 18938
213, 19009
214, 18914
215, 19045
216, 18833
217, 18976
218, 18994
219, 19104
220, 19015
221, 19067
222, 19000
223, 19091
224, 18905
225, 18922
226, 19010
227, 19047
228, 18963
229, 19070
230, 19049
231, 19020
232, 18859
233, 19042
234, 19003
235, 19101
236, 19017
237, 19093
238, 19054
239, 19146
240, 18889
241, 19018
242, 19026
243, 19092
244, 19002
245, 19012
246, 18982
247, 19084
248, 18943
249, 19042
250, 19025
251, 19125
252, 19024
253, 19104
254, 19144
255, 19173
256, 21048
257, 21079
258, 21098
259, 21160
260, 21059
261, 21123
262, 21114
263, 21240
264, 21033
265, 21154
266, 21150
267, 21227
268, 21148
269, 21231
270, 23070
271, 20769
272, 20534
273, 20573
274, 20574
275, 20630
276, 20532
277, 20683
278, 20732
279, 20821
280, 20702
281, 20723
282, 20772
283, 20860
284, 20872
285, 20797
286, 20951
287, 20917
288, 20619
289, 20598
290, 20747
291, 20706
292, 20712
293, 20807
294, 20716
295, 20839
296, 20699
297, 20800
298, 20810
299, 20788
300, 20598
301, 20782
302, 20718
303, 20793
304, 20588
305, 20684
306, 20821
307, 20861
308, 20835
309, 20816
310, 20797
311, 20899
312, 20787
313, 20779
314, 20807
315, 20887
316, 20879
317, 20836
318, 20808
319, 20819
320, 20554
321, 20559
322, 20683
323, 20648
324, 20779
325, 20795
326, 20750
327, 20747
328, 20572
329, 20561
330, 20687
331, 20788
332, 20739
333, 20880
334, 20758
335, 20893
336, 20755
337, 20701
338, 20727
339, 20883
340, 20673
341, 20722
342, 20794
343, 20958
344, 20929
345, 20828
346, 20909
347, 20941
348, 20927
349, 20897
350, 20854
351, 20961
352, 20687
353, 20767
354, 20788
355, 20835
356, 20716
357, 20790
358, 20782
359, 20909
360, 20820
361, 20953
362, 20906
363, 20925
364, 20809
365, 20809
366, 20937
367, 21042
368, 20794
369, 20856
370, 20912
371, 20948
372, 20915
373, 20999
374, 21014
375, 21074
376, 20926
377, 21007
378, 21014
379, 21002
380, 20998
381, 20970
382, 21046
383, 34683
384, 21530
385, 34151
386, 20905
387, 20918
388, 20810
389, 20836
390, 20785
391, 20930
392, 20725
393, 20721
394, 20808
395, 20896
396, 20925
397, 20992
398, 21084
399, 20991
400, 20798
401, 20856
402, 20643
403, 20779
404, 20774
405, 20780
406, 20891
407, 20976
408, 20930
409, 20903
410, 20971
411, 20967
412, 20724
413, 20883
414, 20866
415, 20923
416, 20632
417, 20733
418, 20816
419, 20864
420, 20808
421, 20861
422, 20882
423, 20934
424, 20852
425, 20838
426, 20804
427, 20855
428, 20845
429, 20852
430, 20856
431, 20927
432, 20907
433, 20838
434, 20847
435, 20884
436, 20810
437, 20869
438, 20938
439, 20989
440, 20962
441, 21046
442, 21101
443, 21098
444, 20948
445, 20984
446, 20934
447, 20944
448, 20733
449, 20880
450, 20736
451, 20842
452, 20781
453, 20805
454, 20871
455, 20987
456, 20930
457, 20936
458, 21033
459, 20956
460, 20923
461, 20951
462, 21172
463, 21027
464, 20838
465, 20870
466, 21033
467, 21004
468, 20939
469, 20961
470, 20986
471, 21007
472, 21092
473, 21051
474, 21157
475, 21049
476, 21050
477, 21108
478, 21267
479, 21114
480, 20820
481, 20870
482, 20997
483, 20914
484, 20823
485, 20941
486, 21011
487, 21015
488, 21064
489, 20963
490, 20986
491, 20947
492, 20851
493, 38537
494, 34153
495, 20991
496, 21014
497, 20988
498, 21072
499, 21027
500, 21139
